KIC,Kp,T_eff,T_eff err,Power,Power err,nu_max,nu_max err,logg,logg err
4143369,9.996,6455,173,651.503625,54.153276,175.311106,13.41922,3.215948,0.033243
4143460,11.685,4871,100,20444.611429,3464.061824,45.715436,4.720058,2.571062,0.04484
4143467,12.845,4947,80,13335.425447,1155.712198,55.381714,3.258559,2.657728,0.025553
4143590,13.498,5998,186,24.091277,46.705045,957.94768,939.911,3.937535,0.426117
4143645,12.771,6293,185,2.282567,23.154507,2831.572609,14070.888531,4.418647,2.158133
4143723,12.089,5847,170,18.734353,10.851236,1117.199475,354.209282,3.998788,0.137694
4143755,11.947,5622,106,12.758335,5.032302,1411.375333,301.84238,4.091778,0.09288
4143921,13.491,6414,203,55.805551,43.365457,583.811883,245.271154,3.737028,0.182456
4144058,12.797,6643,210,46.044427,20.139199,611.056165,156.717622,3.764454,0.111384
4144796,13.197,5029,150,21059.841417,7362.574718,43.598173,8.774852,2.557399,0.087409
4147928,13.364,4911,80,839.210457,42.603453,214.021847,8.858197,3.243233,0.017975
4147993,11.998,4890,80,747.382389,35.955836,227.418613,9.118965,3.268671,0.017414
4150358,12.341,5157,147,181.967145,14.994054,427.388378,30.243246,3.554212,0.030732
4155235,11.606,6147,164,5.673418,2.836084,1875.322727,519.914882,4.234598,0.120404
4155310,13.444,5471,163,20.550189,40.91339,1155.362083,1157.388054,3.998942,0.435056
4156166,11.983,5082,80,286.75447,15.297423,348.034535,14.841435,3.46183,0.01852
4156254,12.704,6986,210,72.833102,17.405097,455.155233,72.837958,3.647464,0.0695
4156286,12.431,6587,80,13.651529,11.797378,1116.349934,487.574679,4.024335,0.189682
4157131,13.462,4989,144,130.185362,41.71329,520.899857,96.796657,3.632951,0.080703
4157786,12.807,4647,80,32258.97994,9173.137567,38.380647,5.946302,2.484889,0.067285
4158137,11.754,6359,173,8.09884,3.732543,1509.058588,392.591079,4.147591,0.112984
4158607,12.337,6605,188,7.42855,9.710276,1494.933864,1008.534761,4.151749,0.29299
4158912,12.422,5603,157,40.809101,11.370673,805.236881,135.466909,3.847324,0.073062
4159205,12.743,4928,151,41579.194231,40192.4133,31.991883,16.040626,2.418565,0.217754
4159825,11.673,6505,80,12.460728,4.084623,1187.153684,208.991804,4.048321,0.076455
4160522,13.292,6434,80,60.416594,38.399368,559.370341,182.154877,3.71913,0.141425
4160772,11.634,7020,80,8.093327,2.929354,1314.845653,253.294468,4.109234,0.083663
4161181,12.82,5290,157,137.076196,22.206261,477.040929,53.210288,3.607474,0.048442
4161421,13.361,5743,80,11.729102,36.7047,1433.570847,2204.514186,4.103179,0.667849
4164464,13.029,4798,80,1354.749672,71.40859,173.626538,7.3503,3.147337,0.018385
4164910,11.027,4864,100,29617.319468,2576.140561,38.234753,2.415299,2.493145,0.027434
4165030,11.528,5542,80,23.008919,2.99372,1077.506612,86.152898,3.971444,0.034724
4165434,13.11,5403,166,186.272352,27.956598,401.389522,43.202093,3.537074,0.046744
4165472,12.401,5091,80,60.317984,13.13712,741.139233,90.846448,3.790492,0.053234
4165485,12.302,6077,172,60.244039,11.190365,603.524882,76.177362,3.73973,0.054817
4165496,11.276,6693,186,230.005427,77.396444,276.694935,56.008109,3.422002,0.087909
4165506,13.03,4985,157,41500.49762,10527.154908,31.642289,4.939256,2.416291,0.067792
4165739,12.014,6557,180,5.366838,5.592614,1768.487561,962.260477,4.223145,0.236306
4165776,12.362,5224,169,12867.427194,1673.515983,53.183196,5.239829,2.651966,0.042788
4165797,12.057,6049,164,26.634459,6.259566,902.671743,134.043265,3.913562,0.064491
4165959,12.507,6062,80,17.019591,12.683616,1119.145674,424.093575,4.007385,0.164573
4165961,13.468,4911,157,71206.509807,7776.723001,24.718222,2.122932,2.305793,0.0373
4166365,8.852,6578,80,224.028038,16.321846,287.074126,14.964134,3.434231,0.022638
4168541,9.853,4985,145,32264.181024,2967.426071,35.761047,2.682011,2.469433,0.032571
4168909,10.866,4946,100,2048.202001,217.356046,137.699665,9.979539,3.05325,0.031475
4169517,11.895,5055,80,5222.35308,421.261392,85.400872,4.775781,2.850513,0.024287
4169773,13.425,4823,80,1463.746308,172.796504,166.346178,12.325204,3.129862,0.032178
4170304,13.092,6235,80,8.561283,26.058207,1507.423348,2255.33225,4.142844,0.64977
4170871,12.685,6367,178,25.377263,20.836482,864.73558,377.26487,3.906041,0.189473
4171740,12.758,6064,168,5.54052,17.196748,1930.236797,2979.788189,4.244181,0.670439
4171788,12.278,4882,80,3519.32527,324.08228,107.2688,6.594181,2.941963,0.026698
4172176,12.281,4864,151,55652.845669,11973.21644,28.138825,3.830228,2.359993,0.059116
4172283,12.428,4580,80,20928.549261,3199.851779,48.031695,4.372308,2.579151,0.039534
4172344,13.338,6565,202,29.443453,35.469577,771.872789,484.5387,3.863353,0.272626
4172955,12.942,5016,147,490.387631,46.605384,271.859383,20.907557,3.351713,0.0334
4173067,12.175,6502,80,26.194918,9.62074,827.827985,161.618394,3.891654,0.084788
4173350,11.665,6061,80,6.209382,3.116132,1827.358616,476.282381,4.220286,0.113194
4173591,12.526,5045,80,172.727902,13.88168,448.729573,25.028884,3.570606,0.024224
4173599,11.575,5991,80,22.038732,2.784896,1001.784849,78.273722,3.956714,0.033933
4174495,13.356,4752,80,104976.012906,40394.259134,21.159648,4.311229,2.231137,0.088486
4174996,12.975,4884,80,2027.397676,272.762639,140.188858,11.510571,3.058292,0.035659
4175001,13.357,4825,80,74094.707895,35.799537,24.684668,0.418371,2.301366,0.007361
4175803,12.084,6054,166,24.497702,6.807001,939.137549,159.408635,3.930941,0.073717
4176467,12.853,6068,172,28.694136,19.672552,867.125961,320.121683,3.896795,0.160331
4178628,12.847,6450,80,57.371625,20.006976,571.694719,106.45863,3.729134,0.080873
4179264,13.172,5957,177,21.80431,28.846137,1014.184128,689.661827,3.960821,0.295327
4179377,12.356,4960,80,25048.910108,4419.303161,40.654828,4.165821,2.524043,0.044501
4179520,12.37,5758,160,25.826191,10.408652,973.73013,223.298979,3.935765,0.099594
4180122,13.051,6500,191,24.018969,24.956014,863.829303,470.724496,3.910075,0.236659
4180150,13.162,6232,185,43.753111,28.37911,682.570948,241.574917,3.798652,0.153705
4180289,12.68,5897,80,10.255109,15.650987,1481.81985,1123.994322,4.123301,0.329422
4180820,10.651,5275,160,2085.884677,257.943774,127.418667,11.918059,3.033535,0.040622
4180939,12.383,4935,154,10822.029251,1559.913253,61.452568,6.282667,2.702374,0.044401
4181410,13.383,6507,202,35.863834,36.975026,709.853024,385.679622,3.825049,0.235962
4181550,11.598,6294,80,10.91642,3.07475,1323.068728,203.248615,4.088236,0.066716
4181768,12.737,6532,198,52.701807,17.292437,585.660415,117.63119,3.742359,0.087229
4241238,13.419,4950,143,1338.766302,89.547745,169.172535,10.55428,3.142823,0.027095
4241330,12.913,5627,181,48.45526,40.593865,737.044525,327.997515,3.809823,0.193269
4241369,10.431,4912,100,8333.861331,458.929986,70.109452,3.341325,2.758596,0.020698
4241900,13.32,5989,171,13.632262,34.47072,1265.777349,1600.937369,4.058225,0.54929
4242491,13.271,6035,166,20.05374,32.465219,1039.217407,853.790394,3.974235,0.356804
4242873,12.494,4858,80,2500.765896,218.512634,127.284598,7.533334,3.015195,0.025704
4243154,13.39,5858,172,22.329532,37.642445,1023.469503,875.395348,3.96114,0.371461
4243559,12.059,6187,170,11.882944,6.246017,1298.322512,377.817597,4.076313,0.126382
4243623,11.169,5031,80,156.148585,6.234854,472.668126,17.073581,3.592574,0.015687
4243697,10.415,6080,160,4.609345,1.093763,2103.781396,312.971561,4.282143,0.064608
4243769,12.836,6045,172,28.370313,20.039169,876.122581,332.278551,3.900453,0.164711
4244083,13.454,5928,175,16.334638,40.577441,1174.129753,1460.620125,4.023361,0.540263
4244183,12.356,5957,164,8.970482,10.036384,1561.720884,902.798872,4.148308,0.251057
4244656,13.295,4697,139,113667.796799,11370.310005,20.592386,1.599234,2.216807,0.033728
4244973,10.305,4989,100,11398.640395,1963.372386,59.249199,6.198319,2.68888,0.045433
4245742,11.498,6067,252,5.689858,2.618881,1904.249889,526.274807,4.238401,0.120025
4246481,12.055,4835,145,20535.659499,2659.022527,45.961193,4.284983,2.57178,0.040489
4246848,12.295,6625,187,10.461413,9.078334,1260.482182,580.916498,4.07832,0.200153
4247110,12.635,6572,189,2.583091,14.741913,2515.380377,7076.963867,4.376643,1.221877
4247542,11.521,6243,80,11.928297,2.690931,1280.84726,161.854734,4.072384,0.05488
4249357,11.909,4639,100,18770.066805,2533.230381,50.020994,4.326396,2.599555,0.037563
4249591,11.657,6116,170,19.286458,5.463326,1041.339284,180.364721,3.978016,0.075222
4249660,13.45,4819,146,26650.339194,11541.099152,40.627847,9.791086,2.517493,0.104663
4252461,13.048,4696,80,28328.015782,12722.703781,40.46662,9.510219,2.510151,0.102065
4252818,11.456,5610,80,22.242823,3.743241,1079.93648,106.387674,3.97507,0.042784
4252972,12.118,6045,171,3.433695,6.640237,2445.30232,2385.863846,4.346221,0.423738
4253026,12.18,4967,151,37211.701353,6608.118786,33.490964,3.94734,2.440165,0.051187
4253338,12.196,6190,177,3.052277,7.680226,2512.072775,3165.260989,4.363068,0.54722
4253429,13.055,4654,80,10087.239345,1214.242708,67.433979,5.072583,2.729982,0.032669
4255583,12.382,6650,80,18.646718,12.663255,946.806442,328.357006,3.954862,0.150615
4260677,13.176,6063,178,7.077047,28.872516,1714.084728,3462.778361,4.192566,0.877358
4260884,11.059,4885,80,4461.02204,452.835953,95.532054,6.310234,2.891772,0.028687
4260981,12.257,5674,156,3.814787,8.465866,2510.600782,2789.955351,4.343913,0.482618
4261170,12.12,4644,80,45069.180044,7901.058979,32.643321,3.327168,2.414431,0.044265
4261269,12.658,4833,80,4568.712199,338.401771,95.462314,5.032395,2.889131,0.022894
4261757,11.836,4789,144,33313.382235,3814.243585,36.680795,3.144893,2.471751,0.037235
4261762,12.08,5802,157,6.535668,6.250892,1881.538387,936.409314,4.223492,0.216141
4261881,12.622,4618,80,23215.060107,1850.038037,45.309823,2.512367,2.55561,0.024081
4262040,11.784,5132,80,62.092098,4.607668,724.536793,38.243162,3.782394,0.022923
4262061,12.912,4758,80,18834.924614,4008.689908,48.710977,5.853282,2.593529,0.052186
4262239,12.977,4706,80,29248.268297,4802.265584,39.759519,3.837589,2.502957,0.041918
4262252,13.113,4903,80,1811.307929,85.027202,147.496126,5.830621,3.081202,0.017168
4262489,13.184,5006,146,207.264339,30.40647,414.043254,42.153605,3.533981,0.044215
4262505,10.36,4981,100,4368.314035,60.735283,94.595786,2.615596,2.89172,0.012008
4263145,12.69,5032,80,31.429721,16.386774,1030.054055,278.254087,3.930921,0.117318
4263324,12.237,5184,145,4.362258,8.318359,2605.724547,2494.095017,4.340451,0.415689
4263846,12.677,4806,141,21135.750212,4989.911276,45.597647,6.575707,2.567025,0.06263
4263884,12.225,4969,80,37826.151675,18702.173955,33.211539,8.536502,2.436614,0.111629
4264297,12.133,6420,80,21.737678,7.004279,922.047111,159.819865,3.935711,0.075277
4264923,12.618,6799,80,8.370172,14.45794,1354.649453,1159.979677,4.11524,0.371884
4265107,11.897,6141,80,13.436254,4.699705,1234.874909,230.58469,4.052933,0.081095
4265612,12.672,5262,80,50.824061,15.668317,777.20627,129.45093,3.818302,0.072336
4269261,12.525,6481,187,28.716883,12.862403,795.136771,204.172881,3.873453,0.111517
4269391,10.966,4703,100,27816.084853,3251.698997,40.767255,3.168135,2.513689,0.03375
4269457,11.08,4783,137,58312.18725,7394.686109,27.977055,2.52523,2.353843,0.0392
4269766,13.16,4994,152,19563.325907,3929.076275,45.520178,5.889225,2.574619,0.056187
4270083,11.491,6466,174,4.004697,2.398073,2078.073173,680.388396,4.290169,0.142194
4270268,12.189,6058,80,4.619414,7.489169,2111.232701,1698.98107,4.282891,0.349492
4270423,11.93,4639,80,19591.601615,1788.914974,48.990242,2.993116,2.590512,0.026534
4270687,11.695,6267,167,18.508422,3.302052,1029.398924,125.182373,3.978304,0.052813
4271033,11.481,4946,144,15814.718775,11242.739705,50.987307,19.152223,2.621779,0.163133
4271039,11.796,4846,100,18073.713736,1861.823414,48.792241,3.46243,2.598233,0.030819
4271855,11.276,4922,146,33390.092357,4170.185014,35.635727,3.250271,2.465147,0.039611
4272337,12.789,5658,80,27.399587,18.832698,966.113535,338.913158,3.92855,0.152351
4273156,11.866,6519,80,77.524186,29.353192,486.80598,97.72745,3.661637,0.087186
4273491,11.625,4963,80,3595.423423,168.487454,104.377807,4.122026,2.933671,0.017151
4273529,13.016,6344,191,27.093586,25.04143,841.696518,411.71527,3.893527,0.212435
4273619,13.484,5082,150,214.365443,44.623141,400.902512,53.127075,3.523246,0.057552
4273775,11.744,6894,196,21.789059,3.685394,834.155263,102.735375,3.907673,0.053488
4273907,12.492,6651,192,4.603349,12.208672,1868.384852,2483.473947,4.2501,0.577268
4274252,12.422,7035,209,24.053552,11.22875,771.936555,208.862245,3.878404,0.117507
4274295,12.122,5760,157,10.926033,7.428682,1478.592377,537.138384,4.11725,0.157769
4274340,12.5,5762,157,56.366013,12.783591,665.766487,95.229598,3.770799,0.06212
4274536,13.437,5168,159,766.619184,65.622843,211.951957,15.859439,3.250089,0.032496
4274748,12.201,6953,205,12.233926,7.735725,1090.776524,381.961511,4.026012,0.152079
4274759,12.344,5012,80,2254.689512,138.951501,129.619077,6.049147,3.029865,0.020268
4274884,12.297,5945,80,14.855522,10.180527,1225.207983,428.593159,4.042476,0.151922
4275305,12.573,6174,80,11.06329,13.491608,1347.87411,821.477863,4.092123,0.264686
4275434,12.159,4840,80,18104.364595,1448.83418,48.813223,2.714586,2.598151,0.024152
4275851,12.64,5193,172,38732.912323,37325.757272,31.330262,15.801015,2.420864,0.219031
4276837,13.152,4793,80,4868.180906,353.058782,93.338152,4.850295,2.877553,0.022568
4276924,12.656,5610,80,5.157902,15.085886,2197.40074,3160.631231,4.283581,0.624667
4277245,11.381,4881,144,31906.106418,5727.236351,36.745351,4.311484,2.476647,0.050958
4277363,12.309,5091,80,130.285598,12.779198,509.726155,32.821054,3.627929,0.027964
4277451,12.493,4661,80,15022.102501,1857.270905,55.484967,4.26171,2.645605,0.033357
4278221,11.524,6002,120,23.822818,3.201224,962.375049,86.985026,3.939683,0.039254
4278269,13.425,4991,162,30409.796249,3521.913497,36.758777,3.313386,2.481645,0.039147
4279009,12.599,4825,80,830.769473,69.971322,218.975335,12.624396,3.249334,0.025038
4279066,12.878,6528,80,55.718941,20.865567,570.50196,113.377769,3.730838,0.086309
4279165,12.377,4918,80,15848.995716,2271.331464,51.232505,4.425031,2.62263,0.037511
4279268,11.747,6409,80,19.903753,4.114366,964.620988,113.042904,3.954942,0.050895
4279996,12.934,5956,175,4.058982,21.480122,2296.639959,5991.462757,4.315761,1.132985
4280299,12.228,4979,80,1376.55067,91.089274,165.8912,8.108343,3.135585,0.021227
4280424,13.45,4834,80,2737.285647,149.506637,122.426939,5.296403,2.997221,0.018788
4280842,11.763,4992,141,550.421871,34.354169,258.311048,15.445757,3.328471,0.025969
4281015,12.785,5895,166,16.914596,17.845558,1162.372838,636.392559,4.017778,0.237774
4281246,12.033,6770,198,9.922412,5.988659,1254.719473,419.989858,4.081031,0.145371
4281362,11.845,4829,142,17220.525348,2077.16286,50.130382,4.426327,2.60922,0.038347
4281390,12.631,6862,80,94.016364,16.157135,412.590004,41.360313,3.600934,0.043536
4281420,11.714,4874,148,17716.269051,2910.160493,48.980912,5.425285,2.60116,0.048104
4281485,10.694,6111,165,7.209449,1.272664,1681.760911,202.274088,4.186011,0.052235
4281490,10.349,4877,80,11231.464428,1550.523786,61.089077,5.120204,2.69723,0.036401
4281702,12.051,4936,100,70687.661508,14977.590733,24.677017,3.057009,2.306171,0.053801
4281847,12.37,5079,80,2754.9528,174.326545,115.954906,5.504439,2.984369,0.020616
4281948,13.076,5151,80,4290.311197,366.18992,92.098063,5.360147,2.887387,0.025276
4282111,13.048,5120,80,10898.277054,989.692632,58.921285,3.585589,2.692098,0.026429
4282310,13.175,5027,80,1623.378369,157.379963,151.583792,9.676417,3.098498,0.027723
4282737,13.132,6544,80,19.876615,27.324063,938.416529,642.715789,3.947508,0.297446
4282913,11.005,6761,80,9.911909,2.044748,1257.72817,147.134429,4.081783,0.050806
4283320,12.347,6539,80,13.698521,9.874943,1125.719511,413.25586,4.026376,0.159431
4283451,12.8,4794,144,5509.187502,600.477479,87.873284,7.29905,2.851396,0.036074
4283484,9.017,5030,100,38465.438628,4193.924409,32.524934,2.4032,2.430191,0.032089
4283523,12.295,6954,227,190.941919,23.786912,286.821227,30.970166,3.445919,0.046894
4283644,12.572,5489,80,19.640939,13.573618,1176.624102,414.906724,4.007575,0.153143
4283801,13.339,5048,151,556.715916,53.256294,253.899437,19.815483,3.323412,0.033894
4283884,12.52,5911,80,19.77094,13.029911,1073.879278,361.950085,3.983976,0.146379
4283994,13.469,6062,182,12.173179,41.139611,1317.135363,2213.684246,4.078129,0.72991
4284099,11.929,4964,80,15968.847212,3938.644858,50.557028,6.906017,2.618888,0.059324
4284190,11.445,6191,80,26.974636,2.890931,870.896638,59.92293,3.903037,0.029882
4284281,11.322,4681,80,16000.303191,2191.316702,53.58507,4.462678,2.631403,0.036169
4284367,10.987,5074,155,22014.714181,2234.57474,42.269268,3.454242,2.54589,0.035491
4284795,11.262,5870,159,9.705825,2.036872,1530.614735,206.975539,4.136375,0.058727
4284849,11.601,5419,80,40.813257,3.484324,836.752824,48.707351,3.856747,0.02528
4345266,13.042,5771,165,30.678388,32.566156,893.131137,491.617315,3.898731,0.239054
4345548,13.369,5551,159,28.527676,38.051042,968.767917,660.254932,3.925596,0.295989
4345755,11.754,5979,162,25.814161,5.685418,930.003923,131.035228,3.923989,0.061191
4345937,12.754,6079,166,24.034804,23.004597,942.948024,471.387224,3.933594,0.217107
4346073,11.813,6230,170,51.397933,5.984901,631.445342,58.165544,3.76477,0.040005
4346077,12.041,6218,171,16.007401,9.252733,1116.028051,353.426867,4.011691,0.137534
4346201,9.908,6066,80,16.812673,0.644211,1124.879001,39.751166,4.009747,0.015347
4346319,11.415,4815,100,29859.697954,3790.323045,38.475454,3.177754,2.493672,0.035869
4346339,12.518,5015,145,771.514348,51.434506,218.160479,13.678214,3.256102,0.027229
4346343,12.531,5734,161,33.343964,13.608889,864.339607,200.540374,3.883104,0.100763
4346803,13.137,5974,177,18.643428,31.037436,1090.522244,922.766984,3.992957,0.367487
4346971,11.856,4828,145,18099.450379,1877.159979,48.942212,3.949876,2.598758,0.03505
4347503,11.291,5226,156,271.204762,10.423051,346.996909,17.791358,3.466601,0.022267
4347607,11.372,5952,163,39.031918,3.465244,764.991439,59.062477,3.838178,0.03353
4347652,11.248,4965,80,522.555611,35.303715,266.415733,13.201415,3.34071,0.02152
4348266,12.675,6131,173,10.773944,15.492942,1377.670143,1012.724895,4.100101,0.31925
4348513,12.523,4756,80,6255.759312,360.932931,83.267943,3.726874,2.826289,0.019438
4348593,8.967,5065,100,5499.096742,971.738919,83.110326,8.874811,2.839135,0.046375
4348666,11.779,4942,80,1098.440265,72.966223,186.561546,9.141781,3.184964,0.021281
4348737,12.258,5099,146,6.521658,8.620969,2181.483623,1468.194757,4.259685,0.292291
4348873,12.142,6621,189,14.110996,7.216162,1090.755987,314.193306,4.01538,0.125099
4348906,11.957,6269,187,4.491807,5.245274,2047.880401,1242.372201,4.277094,0.26347
4350533,12.869,5387,161,52.507349,21.536332,745.274816,173.647912,3.80518,0.10119
